*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Thu Mar 12 17:48:15 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Jan-23 00:00:00.0000 TDB
Stop  time      : A.D. 2030-Jan-23 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 695700.0, 695700.0, 695700.0 km {Equator_a, b, pole_c}
Output units    : AU-D
Calendar mode   : Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2461475.500000000, A.D. 2027-Mar-11 00:00:00.0000, -9.775301337129405E-01,  1.612635577056901E-01,  6.990753256246394E-02, -3.322160195671353E-03, -1.560158356706007E-02, -6.763250881938137E-03,  5.736279465806244E-03,  9.932060010238096E-01,  2.605125692955638E-04,
2461476.500000000, A.D. 2027-Mar-12 00:00:00.0000, -9.807038037668527E-01,  1.456387081145258E-01,  6.313427019855675E-02, -3.025084224064454E-03, -1.564727051803473E-02, -6.782904662997134E-03,  5.737786405122706E-03,  9.934669194782210E-01,  2.613369410444698E-04,
2461477.500000000, A.D. 2027-Mar-13 00:00:00.0000, -9.835801404111814E-01,  1.299707036961416E-01,  5.634245890880850E-02, -2.727522854032582E-03, -1.568789710529651E-02, -6.800351783908775E-03,  5.739298381162117E-03,  9.937287100141770E-01,  2.622664937415180E-04,
2461478.500000000, A.D. 2027-Mar-14 00:00:00.0000, -9.861587456421899E-01,  1.142645895857355E-01,  4.953429443913716E-02, -2.429649639818215E-03, -1.572349735332187E-02, -6.815615818145120E-03,  5.740816165256677E-03,  9.939915061837084E-01,  2.633569269705460E-04,
2461479.500000000, A.D. 2027-Mar-15 00:00:00.0000, -9.884393903099457E-01,  9.852536629782299E-02,  4.271194384922020E-02, -2.131627733310752E-03, -1.575412633384021E-02, -6.828730421794989E-03,  5.742340828588114E-03,  9.942554934561821E-01,  2.646557154899878E-04,
2461480.500000000, A.D. 2027-Mar-16 00:00:00.0000, -9.904220006753258E-01,  8.275796931919695E-02,  3.587753596707645E-02, -1.833603764594015E-03, -1.577985867115234E-02, -6.839738145698548E-03,  5.743873683017377E-03,  9.945208989732799E-01,  2.661980237440465E-04,
2461481.500000000, A.D. 2027-Mar-17 00:00:00.0000, -9.921066387363037E-01,  6.696725090854118E-02,  2.903315340739469E-02, -1.535701515989086E-03, -1.580078554073081E-02, -6.848688454162373E-03,  5.745416197439570E-03,  9.947879770663051E-01,  2.680023109337296E-04,
2461482.500000000, A.D. 2027-Mar-18 00:00:00.0000, -9.934934762565547E-01,  5.115796591274163E-02,  2.218082709441252E-02, -1.238015777107700E-03, -1.581700951156221E-02, -6.855634640481177E-03,  5.746969888262590E-03,  9.950569902931463E-01,  2.700658561908426E-04,
2461483.500000000, A.D. 2027-Mar-19 00:00:00.0000, -9.945827632100470E-01,  3.533476410382194E-02,  1.532253453673479E-02, -9.406076074123010E-04, -1.582863659288930E-02, -6.860629390612538E-03,  5.748536185917195E-03,  9.953281863252113E-01,  2.723611630060647E-04,
2461484.500000000, A.D. 2027-Mar-20 00:00:00.0000, -9.953747930332510E-01,  1.950219187039419E-02,  8.460203159828981E-03, -6.435030738721091E-04, -1.583576560671856E-02, -6.863719196352127E-03,  5.750116287090466E-03,  9.956017723624454E-01,  2.748349274353511E-04,
2461485.500000000, A.D. 2027-Mar-21 00:00:00.0000, -9.958698692581323E-01,  3.664705276545487E-03,  1.595719430725071E-03, -3.466975495653076E-04, -1.583847648596031E-02, -6.864938586137683E-03,  5.751711012730287E-03,  9.958778905475685E-01,  2.774112988517512E-04,
2461486.500000000, A.D. 2027-Mar-22 00:00:00.0000, -9.960682795869296E-01, -1.217330586800876E-02, -5.269056816997708E-03, -5.016620653035762E-05, -1.583682052912092E-02, -6.864305785464338E-03,  5.753320699096402E-03,  9.961565991021505E-01,  2.799999967415773E-04,
2461487.500000000, A.D. 2027-Mar-23 00:00:00.0000, -9.959702828626857E-01, -2.800748655194535E-02, -1.213227510223835E-02,  2.461212276908708E-04, -1.583081582381659E-02, -6.861821341159826E-03,  5.754945146582913E-03,  9.964378634655008E-01,  2.825077679850592E-04,
2461488.500000000, A.D. 2027-Mar-24 00:00:00.0000, -9.955761112785262E-01, -4.383348386780245E-02, -1.899207740133039E-02,  5.421855116791353E-04, -1.582044938713957E-02, -6.857470239088033E-03,  5.756583636748388E-03,  9.967215592433423E-01,  2.848499388907667E-04,
2461489.500000000, A.D. 2027-Mar-25 00:00:00.0000, -9.948859858438603E-01, -5.964691945401059E-02, -2.584658480900098E-02,  8.380269155667300E-04, -1.580568490151812E-02, -6.851226653937615E-03,  5.758235008019613E-03,  9.970074853155075E-01,  2.869587191165129E-04,
2461490.500000000, A.D. 2027-Mar-26 00:00:00.0000, -9.939001398017696E-01, -7.544337122238493E-02, -3.269388954948735E-02,  1.133620431183679E-03, -1.578647296261246E-02, -6.843059586320370E-03,  5.759897765274039E-03,  9.972953828095513E-01,  2.887865262739634E-04,
2461491.500000000, A.D. 2027-Mar-27 00:00:00.0000, -9.926188438339199E-01, -9.121836518681618E-02, -3.953205234774385E-02,  1.428916725940297E-03, -1.576276056248229E-02, -6.832937719150281E-03,  5.761570194774085E-03,  9.975849550010103E-01,  2.903047314953493E-04,
2461492.500000000, A.D. 2027-Mar-28 00:00:00.0000, -9.910424283075968E-01, -1.069673754719231E-01, -4.635910384772083E-02,  1.723846680238259E-03, -1.573449776185956E-02, -6.820832577884329E-03,  5.763250462745914E-03,  9.978758843817869E-01,  2.914995945892778E-04,
2461493.500000000, A.D. 2027-Mar-29 00:00:00.0000, -9.891713002333764E-01, -1.226858293308340E-01, -5.317304827891085E-02,  2.018327057657995E-03, -1.570164106587885E-02, -6.806719907065531E-03,  5.764936687213507E-03,  9.981678450978345E-01,  2.923673646424455E-04,
2461494.500000000, A.D. 2027-Mar-30 00:00:00.0000, -9.870059547741159E-01, -1.383691141085610E-01, -5.997186777332551E-02,  2.312265506782471E-03, -1.566415408937991E-02, -6.790579687348529E-03,  5.766626982751267E-03,  9.984605106978310E-01,  2.929099792879117E-04,
2461495.500000000, A.D. 2027-Mar-31 00:00:00.0000, -9.845469825064199E-01, -1.540125839272273E-01, -6.675352626114900E-02,  2.605563964005547E-03, -1.562200650776385E-02, -6.772395371197543E-03,  5.768319484034407E-03,  9.987535582108011E-01,  2.931320942536968E-04,
2461496.500000000, A.D. 2027-Apr-01 00:00:00.0000, -9.817950742090100E-01, -1.696115648766490E-01, -7.351597243334684E-02,  2.898120192202115E-03, -1.557517226543582E-02, -6.752152858332542E-03,  5.770012356678220E-03,  9.990466700228784E-01,  2.930396588844660E-04,
2461497.500000000, A.D. 2027-Apr-02 00:00:00.0000, -9.787510250056870E-01, -1.851613583819871E-01, -8.025714172284844E-02,  3.189827572819294E-03, -1.552362783957971E-02, -6.729839615810271E-03,  5.771703804216501E-03,  9.993395350855818E-01,  2.926399815632273E-04,
2461498.500000000, A.D. 2027-Apr-03 00:00:00.0000, -9.754157394609754E-01, -2.006572431346709E-01, -8.697495760998619E-02,  3.480573476059106E-03, -1.546735119967218E-02, -6.705444251859807E-03,  5.773392079353555E-03,  9.996318508640402E-01,  2.919431075879556E-04,
2461499.500000000, A.D. 2027-Apr-04 00:00:00.0000, -9.717902388180513E-01, -2.160944765566826E-01, -9.366733283189128E-02,  3.770236705250260E-03, -1.540632199527171E-02, -6.678956784820955E-03,  5.775075506337088E-03,  9.999233272107377E-01,  2.909642362094212E-04,
2461500.500000000, A.D. 2027-Apr-05 00:00:00.0000, -9.678756709668437E-01, -2.314682972453410E-01, -1.003321712809375E-01,  4.058684733553112E-03, -1.534052338279063E-02, -6.650369770325338E-03,  5.776752519300117E-03,  1.000213693004212E+00,  2.897267428360562E-04,
2461501.500000000, A.D. 2027-Apr-06 00:00:00.0000, -9.636733228819928E-01, -2.467739301492995E-01, -1.069673714763325E-01,  4.345771709777841E-03, -1.526994565851842E-02, -6.619680306690729E-03,  5.778421718240319E-03,  1.000502705841573E+00,  2.882651291266692E-04,
2461502.500000000, A.D. 2027-Apr-07 00:00:00.0000, -9.591846341968340E-01, -2.620065961885967E-01, -1.135708324006254E-01,  4.631338370027084E-03, -1.519459141935255E-02, -6.586892697885306E-03,  5.780081939658163E-03,  1.000790164269123E+00,  2.866269821973647E-04,
2461503.500000000, A.D. 2027-Apr-08 00:00:00.0000, -9.544112094857751E-01, -2.771615274563827E-01, -1.201404621223051E-01,  4.915214835087197E-03, -1.511448136569896E-02, -6.552021251306924E-03,  5.781732333262075E-03,  1.001075921063441E+00,  2.848729665322405E-04,
2461504.500000000, A.D. 2027-Apr-09 00:00:00.0000, -9.493548261230189E-01, -2.922339879651601E-01, -1.266741889725777E-01,  5.197226640959267E-03, -1.502965932204329E-02, -6.515092452847974E-03,  5.783372431214532E-03,  1.001359895220969E+00,  2.830741886981365E-04,
2461505.500000000, A.D. 2027-Apr-10 00:00:00.0000, -9.440174347243137E-01, -3.072192983660255E-01, -1.331699742632586E-01,  5.477203342681052E-03, -1.494019492716979E-02, -6.476145766420673E-03,  5.785002194493740E-03,  1.001642079985293E+00,  2.813069904162224E-04,
2461506.500000000, A.D. 2027-Apr-11 00:00:00.0000, -9.384011503408978E-01, -3.221128617238337E-01, -1.396258249183409E-01,  5.754988084057589E-03, -1.484618295685758E-02, -6.435232632676368E-03,  5.786622023753493E-03,  1.001922544727468E+00,  2.796460724279615E-04,
2461507.500000000, A.D. 2027-Apr-12 00:00:00.0000, -9.325082344251128E-01, -3.369101868639071E-01, -1.460398042251780E-01,  6.030446172561489E-03, -1.474773922374334E-02, -6.392413771705234E-03,  5.788232729049835E-03,  1.002201429704350E+00,  2.781573763559166E-04,
2461508.500000000, A.D. 2027-Apr-13 00:00:00.0000, -9.263410693843098E-01, -3.516069062479258E-01, -1.524100392613078E-01,  6.303471147161328E-03, -1.464499393766881E-02, -6.347755347993249E-03,  5.789835461069709E-03,  1.002478934151206E+00,  2.768920517942297E-04,
2461509.500000000, A.D. 2027-Apr-14 00:00:00.0000, -9.199021286059917E-01, -3.661987864783122E-01, -1.587347242142470E-01,  6.573987747982680E-03, -1.453808381499998E-02, -6.301324702525206E-03,  5.791431612560761E-03,  1.002755299214817E+00,  2.758822287255782E-04,
2461510.500000000, A.D. 2027-Apr-15 00:00:00.0000, -9.131939450006546E-01, -3.806817307553401E-01, -1.650121194548355E-01,  6.841951983148670E-03, -1.442714401538195E-02, -6.253186195536956E-03,  5.793022700808969E-03,  1.003030787605105E+00,  2.751386512928116E-04,
2461511.500000000, A.D. 2027-Apr-16 00:00:00.0000, -9.062190807377827E-01, -3.950517734536929E-01, -1.712405466346598E-01,  7.107348742571180E-03, -1.431230050954091E-02, -6.203397441326427E-03,  5.794610241224901E-03,  1.003305661707277E+00,  2.746499236299761E-04,
2461512.500000000, A.D. 2027-Apr-17 00:00:00.0000, -8.989801004769544E-01, -4.093050674176593E-01, -1.774183802762219E-01,  7.370187210425732E-03, -1.419366320070910E-02, -6.152006084562612E-03,  5.796195620876716E-03,  1.003580161684740E+00,  2.743832528709970E-04,
2461513.500000000, A.D. 2027-Apr-18 00:00:00.0000, -8.914795502737612E-01, -4.234378649256287E-01, -1.835440364971549E-01,  7.630494106417069E-03, -1.407132024344805E-02, -6.099047343997265E-03,  5.797779981041616E-03,  1.003854485143515E+00,  2.742868798163424E-04,
2461514.500000000, A.D. 2027-Apr-19 00:00:00.0000, -8.837199442661440E-01, -4.374464938875854E-01, -1.896159598193425E-01,  7.888304960177735E-03, -1.394533434656016E-02, -6.044542713233536E-03,  5.799364119364910E-03,  1.004128770191607E+00,  2.742944656555182E-04,
2461515.500000000, A.D. 2027-Apr-20 00:00:00.0000, -8.757037607505728E-01, -4.513273317293688E-01, -1.956326094365263E-01,  8.143654265622816E-03, -1.381574198169864E-02, -5.988500233466721E-03,  5.800948422887854E-03,  1.004403083843131E+00,  2.743313212790776E-04,
2461516.500000000, A.D. 2027-Apr-21 00:00:00.0000, -8.674334480271571E-01, -4.650767801816034E-01, -2.015924466217965E-01,  8.396566095402134E-03, -1.368255600188761E-02, -5.930916488581213E-03,  5.802532840574837E-03,  1.004677417261547E+00,  2.743216590690627E-04,
2461517.500000000, A.D. 2027-Apr-22 00:00:00.0000, -8.589114386283357E-01, -4.786912442652843E-01, -2.074939248731827E-01,  8.647047002102060E-03, -1.354577126188598E-02, -5.871779987484770E-03,  5.804116897367687E-03,  1.004951688193080E+00,  2.741954645733108E-04,
2461518.500000000, A.D. 2027-Apr-23 00:00:00.0000, -8.501401689294393E-01, -4.921671178687610E-01, -2.133354838235020E-01,  8.895082482423418E-03, -1.340537190137127E-02, -5.811075157891546E-03,  5.805699743294476E-03,  1.005225749469653E+00,  2.738935596275906E-04,
2461519.500000000, A.D. 2027-Apr-24 00:00:00.0000, -8.411221003935775E-01, -5.055007767078885E-01, -2.191155470654809E-01,  9.140637172557732E-03, -1.326133854100020E-02, -5.748786040405646E-03,  5.807280224382197E-03,  1.005499401287036E+00,  2.733700219000947E-04,
2461520.500000000, A.D. 2027-Apr-25 00:00:00.0000, -8.318597390983091E-01, -5.186885778041632E-01, -2.248325232183459E-01,  9.383657873417444E-03, -1.311365393399951E-02, -5.684898995315204E-03,  5.808856959788414E-03,  1.005772404559769E+00,  2.725919925706326E-04,
2461521.500000000, A.D. 2027-Apr-26 00:00:00.0000, -8.223556514206534E-01, -5.317268635086377E-01, -2.304848090769765E-01,  9.624077955332907E-03, -1.296230635497464E-02, -5.619404151929719E-03,  5.810428411906739E-03,  1.006044493059562E+00,  2.715375916833582E-04,
2461522.500000000, A.D. 2027-Apr-27 00:00:00.0000, -8.126124752247429E-01, -5.446119677745394E-01, -2.360707936179747E-01,  9.861821743336321E-03, -1.280729076663707E-02, -5.552295716960654E-03,  5.811992941353710E-03,  1.006315382935966E+00,  2.701929336630941E-04,
2461523.500000000, A.D. 2027-Apr-28 00:00:00.0000, -8.026329271053604E-01, -5.573402226967786E-01, -2.415888618816999E-01,  1.009680789729073E-02, -1.264860830005674E-02, -5.483571484637012E-03,  5.813548844350785E-03,  1.006584779188871E+00,  2.685491469215246E-04,
2461524.500000000, A.D. 2027-Apr-29 00:00:00.0000, -7.924198069831371E-01, -5.699079639891366E-01, -2.470373981354775E-01,  1.032895127921789E-02, -1.248626477426349E-02, -5.413231956285728E-03,  5.815094374538201E-03,  1.006852379445458E+00,  2.666000495983380E-04,
2461525.500000000, A.D. 2027-Apr-30 00:00:00.0000, -7.819760016572601E-01, -5.823115348053763E-01, -2.524147881222978E-01,  1.055816317191411E-02, -1.232026898086550E-02, -5.341279451400927E-03,  5.816627754295226E-03,  1.007117875920238E+00,  2.643408927963081E-04,
2461526.500000000, A.D. 2027-May-01 00:00:00.0000, -7.713044889251324E-01, -5.945472880091391E-01, -2.577194205581761E-01,  1.078434996233755E-02, -1.215063140522434E-02, -5.267717546905066E-03,  5.818147182522914E-03,  1.007380956762596E+00,  2.617684259033768E-04,
2461527.500000000, A.D. 2027-May-02 00:00:00.0000, -7.604083436613247E-01, -6.066115876504654E-01, -2.629496883611065E-01,  1.100741061318937E-02, -1.197736402393919E-02, -5.192551149920690E-03,  5.819650847021605E-03,  1.007641308199887E+00,  2.588824402114574E-04,
2461528.500000000, A.D. 2027-May-03 00:00:00.0000, -7.492907467949346E-01, -6.185008110362015E-01, -2.681039903852466E-01,  1.122723352493808E-02, -1.180048179200206E-02, -5.115787475892171E-03,  5.821136950159482E-03,  1.007898618981811E+00,  2.556888143562721E-04,
2461529.500000000, A.D. 2027-May-04 00:00:00.0000, -7.379549973287618E-01, -6.302113533439357E-01, -2.731807346660241E-01,  1.144369379808755E-02, -1.162000629934743E-02, -5.037438106706958E-03,  5.822603755937857E-03,  1.008152588529512E+00,  2.522037986071499E-04,
2461530.500000000, A.D. 2027-May-05 00:00:00.0000, -7.264045263004015E-01, -6.417396370310571E-01, -2.781783442491859E-01,  1.165665236356701E-02, -1.143597165865930E-02, -4.957522057635911E-03,  5.824049663655261E-03,  1.008402939690123E+00,  2.484587565453684E-04,
2461531.500000000, A.D. 2027-May-06 00:00:00.0000, -7.146429099723550E-01, -6.530821279717691E-01, -2.830952664009088E-01,  1.186595866198719E-02, -1.124843185554027E-02, -4.876069342389293E-03,  5.825473306939851E-03,  1.008649435883693E+00,  2.445039132990868E-04,
2461532.500000000, A.D. 2027-May-07 00:00:00.0000, -7.026738780276627E-01, -6.642353589373607E-01, -2.879299852169453E-01,  1.207145805601740E-02, -1.105746768203265E-02, -4.793123993082827E-03,  5.826873666971379E-03,  1.008891900706963E+00,  2.404091948251097E-04,
2461533.500000000, A.D. 2027-May-08 00:00:00.0000, -6.905013120341482E-01, -6.751959586885681E-01, -2.926810364137033E-01,  1.227300365458963E-02, -1.086319055731769E-02, -4.708745179833272E-03,  5.828250178018751E-03,  1.009130236206633E+00,  2.362605415615504E-04,
2461534.500000000, A.D. 2027-May-09 00:00:00.0000, -6.781292308131192E-01, -6.859606822792046E-01, -2.973470218161194E-01,  1.247047010428075E-02, -1.066574083567414E-02, -4.623005374905050E-03,  5.829602797603806E-03,  1.009364435027835E+00,  2.321514736347628E-04,
2461535.500000000, A.D. 2027-May-10 00:00:00.0000, -6.655617626629536E-01, -6.965264365439573E-01, -3.019266204584421E-01,  1.266376538924913E-02, -1.046527996738453E-02, -4.535985514767786E-03,  5.830932018124181E-03,  1.009594582426578E+00,  2.281717133099740E-04,
2461536.500000000, A.D. 2027-May-11 00:00:00.0000, -6.528031083548794E-01, -7.068902953438525E-01, -3.064185937991534E-01,  1.285283702858631E-02, -1.026197834198740E-02, -4.447768348310328E-03,  5.832238811940700E-03,  1.009820846761920E+00,  2.243961006549813E-04,
2461537.500000000, A.D. 2027-May-12 00:00:00.0000, -6.398575014275955E-01, -7.170495019129788E-01, -3.108217841501802E-01,  1.303767128941430E-02, -1.005600226335044E-02, -4.358431831477613E-03,  5.833524520894731E-03,  1.010043460366492E+00,  2.208768287734378E-04,
2461538.500000000, A.D. 2027-May-13 00:00:00.0000, -6.267291723117873E-01, -7.270014591501864E-01, -3.151351072103438E-01,  1.321828670571011E-02, -9.847503294121944E-03, -4.268044133339540E-03,  5.834790714313426E-03,  1.010262694960867E+00,  2.176403464153164E-04,
2461539.500000000, A.D. 2027-May-14 00:00:00.0000, -6.134223206419915E-01, -7.367437111951849E-01, -3.193575407169911E-01,  1.339472467731735E-02, -9.636611588461083E-03, -4.176660887405947E-03,  5.836039041579716E-03,  1.010478836126846E+00,  2.146883544351249E-04,
2461540.500000000, A.D. 2027-May-15 00:00:00.0000, -5.999410973071810E-01, -7.462739203316942E-01, -3.234881113933095E-01,  1.356703974439554E-02, -9.423433082340128E-03, -4.084324440171715E-03,  5.837271098470316E-03,  1.010692160164602E+00,  2.120012856460084E-04,
2461541.500000000, A.D. 2027-May-16 00:00:00.0000, -5.862895957260547E-01, -7.555898425794462E-01, -3.275258818765471E-01,  1.373529100393630E-02, -9.208049480056426E-03, -3.991064451860931E-03,  5.838488316912348E-03,  1.010902915004632E+00,  2.095427249242607E-04,
2461542.500000000, A.D. 2027-May-17 00:00:00.0000, -5.724718509457785E-01, -7.646893042060926E-01, -3.314699386721834E-01,  1.389953504619523E-02, -8.990519959322263E-03, -3.896899271725390E-03,  5.839691880683646E-03,  1.011111305611714E+00,  2.072638871817740E-04,
2461543.500000000, A.D. 2027-May-18 00:00:00.0000, -5.584918450979710E-01, -7.735701805175483E-01, -3.353193817279024E-01,  1.405982026953177E-02, -8.770883956861370E-03, -3.801837770721382E-03,  5.840882666446030E-03,  1.011317483775135E+00,  2.051079070291912E-04,
2461544.500000000, A.D. 2027-May-19 00:00:00.0000, -5.443535179103012E-01, -7.822303778645373E-01, -3.390733160165061E-01,  1.421618245325559E-02, -8.549164793942210E-03, -3.705881515666825E-03,  5.842061209091884E-03,  1.011521542108643E+00,  2.030139776959982E-04,
2461545.500000000, A.D. 2027-May-20 00:00:00.0000, -5.300607809756733E-01, -7.906678196422590E-01, -3.427308454335034E-01,  1.436864170745959E-02, -8.325374007171695E-03, -3.609027206273040E-03,  5.843227690542133E-03,  1.011723512110867E+00,  2.009213111154013E-04,
2461546.500000000, A.D. 2027-May-21 00:00:00.0000, -5.156175342771792E-01, -7.988804368620711E-01, -3.462910691983394E-01,  1.451720105124510E-02, -8.099516092908836E-03, -3.511269207318823E-03,  5.844381950356040E-03,  1.011923366002357E+00,  1.987726727425783E-04,
2461547.500000000, A.D. 2027-May-22 00:00:00.0000, -5.010276832566393E-01, -8.068661634659610E-01, -3.497530807241775E-01,  1.466184674476578E-02, -7.871593148185514E-03, -3.412601902538937E-03,  5.845523514588899E-03,  1.012121021722129E+00,  1.965170977352588E-04,
2461548.500000000, A.D. 2027-May-23 00:00:00.0000, -4.862951547417727E-01, -8.146229359741579E-01, -3.531159686264630E-01,  1.480255017577368E-02, -7.641608798276225E-03, -3.313021572945046E-03,  5.846651637100983E-03,  1.012316350080096E+00,  1.941114438310995E-04,
2461549.500000000, A.D. 2027-May-24 00:00:00.0000, -4.714239104231570E-01, -8.221486964911756E-01, -3.563788192788124E-01,  1.493927076172318E-02, -7.409570925872423E-03, -3.212527590463277E-03,  5.847765346115323E-03,  1.012509182818289E+00,  1.915206595491819E-04,
2461550.500000000, A.D. 2027-May-25 00:00:00.0000, -4.564179572218327E-01, -8.294413977449472E-01, -3.595407201922512E-01,  1.507195914086380E-02, -7.175493002321500E-03, -3.111122877035542E-03,  5.848863488934183E-03,  1.012699320353285E+00,  1.887169260663931E-04,
2461551.500000000, A.D. 2027-May-26 00:00:00.0000, -4.412813546217574E-01, -8.364990087955960E-01, -3.626007635268861E-01,  1.520055994445870E-02, -6.939394138911113E-03, -3.008813740142583E-03,  5.849944769314492E-03,  1.012886538247552E+00,  1.856780477628167E-04,
2461552.500000000, A.D. 2027-May-27 00:00:00.0000, -4.260182196730171E-01, -8.433195202992808E-01, -3.655580492174549E-01,  1.532501361170117E-02, -6.701298220928756E-03, -2.905609308532900E-03,  5.851007774518927E-03,  1.013070591893204E+00,  1.823855690100012E-04,
2461553.500000000, A.D. 2027-May-28 00:00:00.0000, -4.106327307986322E-01, -8.499009486540973E-01, -3.684116874501939E-01,  1.544525693430888E-02, -6.461232629133783E-03, -2.801520848176212E-03,  5.852050991883267E-03,  1.013251219380552E+00,  1.788231070356976E-04,
2461554.500000000, A.D. 2027-May-29 00:00:00.0000, -3.951291317394759E-01, -8.562413388994469E-01, -3.711608005207334E-01,  1.556122223788060E-02, -6.219227125950023E-03, -2.696561259536955E-03,  5.853072817514226E-03,  1.013428143004081E+00,  1.749753710230641E-04,
